Source;F-Score;Precision;Recall
economy.caixun.com;6.25;100.0;3.225806451612903
she.21cn.com;6.89655172413793;100.0;3.571428571428571
finance.sina.com.cn;9.603386809269162;100.0;5.080749354005168
finance.ifeng.com;8.258407431514032;100.0;4.376275593274767
www.hinews.cn;5.714285714285714;100.0;2.941176470588235
news.163.com;8.602386211365987;100.0;4.5248490085923345
news.sina.com.cn;6.910301668806162;100.0;3.6083679833679834
qy.gansudaily.com.cn;5.0;100.0;2.564102564102564
www.chinanews.com;7.923468129636966;100.0;4.136001790991547
ent.xinmin.cn;12.886002886002887;100.0;6.948853615520282
ent.ifeng.com;5.073566717402334;100.0;2.6175213675213675
news.xinhuanet.com;5.92045042221929;100.0;3.068070818070818
news-hzrb.hangzhou.com.cn;6.89655172413793;100.0;3.571428571428571
news.dayoo.com;10.049019607843135;100.0;5.298913043478261
xm.city.ifeng.com;9.610983981693364;100.0;5.05050505050505
finance.qianlong.com;2.5;100.0;1.2658227848101267
culture.022china.com;2.247191011235955;100.0;1.1363636363636365
go.rss.sina.com.cn;8.535256342772923;100.0;4.50445753077332
sports.163.com;4.444444444444445;100.0;2.272727272727273
it.chinabyte.com;3.0303030303030307;100.0;1.5384615384615385
hk.stockstar.com;3.773584905660378;100.0;1.9230769230769231
nd.fjsen.com;6.0606060606060606;100.0;3.125
scitech.people.com.cn;8.695652173913045;100.0;4.545454545454546
news.hexun.com;8.858024691358025;100.0;4.653698791629826
stocks.caixun.com;5.385790679908326;100.0;2.804681194511703
money.163.com;5.772005772005772;100.0;3.010204081632653
taiwan.huanqiu.com;9.09090909090909;100.0;4.761904761904762
news.shangdu.com;3.3333333333333335;100.0;1.694915254237288
sh.sina.com.cn;10.230179028132993;100.0;5.397727272727273
www.tianjinwe.com;6.451612903225806;100.0;3.3333333333333335
caicai98.tom.com;3.508771929824561;100.0;1.7857142857142856
life.caixun.com;8.333333333333332;100.0;4.3478260869565215
finance.chinanews.com;6.0606060606060606;100.0;3.125
www.jfdaily.com;7.771260997067448;100.0;4.0476190476190474
gz.city.ifeng.com;7.142857142857142;100.0;3.7037037037037033
xw.baixingjd.com;3.278688524590164;100.0;1.6666666666666667
tech.hexun.com;10.818713450292396;100.0;5.718954248366012
mnc.people.com.cn;5.2631578947368425;100.0;2.7027027027027026
tech.ifeng.com;6.261022927689594;100.0;3.247978436657682
t.cntv.cn;22.22222222222222;100.0;12.5
collection.sina.com.cn;7.6923076923076925;100.0;4.0
www.iask.ca;3.508771929824561;100.0;1.7857142857142856
news.nen.com.cn;6.451612903225806;100.0;3.3333333333333335
news.xinmin.cn;13.250915750915752;100.0;7.141206494654771
finance.huanqiu.com;10.01984126984127;100.0;5.306038047973532
hn.rednet.cn;8.333333333333332;100.0;4.3478260869565215
stock.caijing.com.cn;8.695652173913045;100.0;4.545454545454546
www.northnews.cn;8.653307476836888;100.0;4.531481481481482
news.qq.com;6.767676767676767;100.0;3.5119206731075217
china.huanqiu.com;8.972988025619603;100.0;4.717571768859811
society.people.com.cn;10.230179028132993;100.0;5.397727272727273
news.ifeng.com;5.5877469049937405;100.0;2.8916132076189607
world.huanqiu.com;7.6923076923076925;100.0;4.0
www.chinadaily.com.cn;1.2820512820512822;100.0;0.6451612903225806
tech.xinmin.cn;7.999999999999999;100.0;4.166666666666666
overseas.caijing.com.cn;4.545454545454545;100.0;2.3255813953488373
industry.caijing.com.cn;10.230179028132993;100.0;5.397727272727273
biz.caixun.com;2.8166421207658323;100.0;1.4299242424242422
it.21cn.com;20.0;100.0;11.11111111111111
beijing.jinghua.cn;5.882352941176471;100.0;3.0303030303030303
finance.qq.com;10.394980532463432;100.0;5.537925696594427
ent.newssc.org;4.878048780487806;100.0;2.5
ent.sina.com.cn;8.680555555555555;100.0;4.554079696394687
tj.city.ifeng.com;10.526315789473683;100.0;5.555555555555555
news.sina.com.hk;9.146691538270964;100.0;4.842694562582517
www.rthk.org.hk;1.1695187798897435;100.0;0.5884332303173534
hk.news.yahoo.com;10.526315789473683;100.0;5.555555555555555
big5.xinhuanet.com;6.205915459041554;100.0;3.231235275032972
www.ntdtv.com;6.451612903225806;100.0;3.3333333333333335
www.chinareviewnews.com;8.49673202614379;100.0;4.45632798573975
big5.chinabroadcast.cn;4.41712204007286;100.0;2.261904761904762
www.uho.com.tw;12.37742308625161;100.0;6.611528240487516
life.chinatimes.com;8.277345574447024;100.0;4.324745729632102
udn.com;11.613922131784372;100.0;6.2509513078566785
www.nownews.com;7.847527472527473;100.0;4.08766689723113
www.libertytimes.com.tw;11.396316102198455;100.0;6.051587301587301
member.nownews.com;9.225535226043743;100.0;4.8392049795558565
www.bcc.com.tw;10.126474832357184;100.0;5.337301587301587
news.chinatimes.com;8.142546143125685;100.0;4.25612972461712
tw.nextmedia.com;7.686754015112225;100.0;4.039083521842143
news.sina.com.tw;8.18635941235525;100.0;4.294720087659271
n.yam.com;9.903213317847465;100.0;5.227118307277144
www.awakeningtw.com;11.428571428571429;100.0;6.0728744939271255
www.ttv.com.tw;8.38095238095238;100.0;4.377842755035737
www.bltv.tv;10.0;100.0;5.263157894736842
mag.udn.com;12.5;100.0;6.666666666666667
iservice.libertytimes.com.tw;10.397385620915031;100.0;5.48890608875129
news.cnyes.com;7.731858555387967;100.0;4.035201731118247
www.taiwannews.com.tw;11.11111111111111;100.0;5.88235294117647
www.jmnews.com.cn;1.612903225806452;100.0;0.8130081300813009
china.newssc.org;2.985074626865672;100.0;1.5151515151515151
finance.ce.cn;7.6923076923076925;100.0;4.0
www.cnstock.com;14.285714285714288;100.0;7.6923076923076925
www.cs.com.cn;12.5;100.0;6.666666666666667
news.e23.cn;10.0;100.0;5.263157894736842
health.gansudaily.com.cn;3.9999999999999996;100.0;2.0408163265306123
www.jjckb.cn;7.6923076923076925;100.0;4.0
entertainment.dbw.cn;8.333333333333332;100.0;4.3478260869565215
news.sznews.com;8.465608465608465;100.0;4.423076923076923
finance.21cn.com;16.666666666666668;100.0;9.090909090909092
news.etnet.com.cn;11.11111111111111;100.0;5.88235294117647
forex.cnfol.com;8.695652173913045;100.0;4.545454545454546
sports.people.com.cn;6.666666666666667;100.0;3.4482758620689653
sports.xinmin.cn;11.11111111111111;100.0;5.88235294117647
www.legaldaily.com.cn;3.8461538461538463;100.0;1.9607843137254901
tech.qq.com;4.820679165063133;100.0;2.4706694271911664
www.21cbh.com;6.451612903225806;100.0;3.3333333333333335
www.voanews.com;11.76470588235294;100.0;6.25
news.21cn.com;15.384615384615385;100.0;8.333333333333332
news.syd.com.cn;9.09090909090909;100.0;4.761904761904762
news.pconline.com.cn;4.444444444444445;100.0;2.272727272727273
news.cbbn.net;10.526315789473683;100.0;5.555555555555555
opinion.xinmin.cn;9.523809523809524;100.0;5.0
kuaixun.stcn.com;6.451612903225806;100.0;3.3333333333333335
news.southcn.com;5.2631578947368425;100.0;2.7027027027027026
www.qianhuaweb.com;9.523809523809524;100.0;5.0
www.fx168.com;8.333333333333332;100.0;4.3478260869565215
international.caixun.com;5.882352941176471;100.0;3.0303030303030303
forex.stockstar.com;5.0;100.0;2.564102564102564
sc.stock.cnfol.com;18.181818181818183;100.0;10.0
news.gxnews.com.cn;7.4074074074074066;100.0;3.8461538461538463
finance.ynet.com;5.555555555555556;100.0;2.857142857142857
tech.southcn.com;11.11111111111111;100.0;5.88235294117647
news.enorth.com.cn;8.695652173913045;100.0;4.545454545454546
finance.china.com.cn;4.878048780487806;100.0;2.5
gansu.gansudaily.com.cn;3.508771929824561;100.0;1.7857142857142856
news.sohu.com;6.666666666666667;100.0;3.4482758620689653
mobile.zol.com.cn;7.999999999999999;100.0;4.166666666666666
www.china.com.cn;6.259711431742508;100.0;3.3143939393939394
jiangxi.jxnews.com.cn;5.405405405405405;100.0;2.7777777777777777
society.huanqiu.com;10.526315789473683;100.0;5.555555555555555
www.cnwnews.com;9.09090909090909;100.0;4.761904761904762
mil.news.sina.com.cn;14.285714285714288;100.0;7.6923076923076925
news.jxnews.com.cn;3.389830508474576;100.0;1.7241379310344827
news.rednet.cn;8.333333333333332;100.0;4.3478260869565215
news.zol.com.cn;5.405405405405405;100.0;2.7777777777777777
roll.sohu.com;10.0;100.0;5.263157894736842
tech.huanqiu.com;7.999999999999999;100.0;4.166666666666666
ent.qq.com;7.6923076923076925;100.0;4.0
house.hexun.com;10.0;100.0;5.263157894736842
news.pts.org.tw;12.5;100.0;6.719367588932807
digital.sina.com.hk;4.325581395348837;100.0;2.2108843537414966
chinese.medicaldaily.com;10.0;100.0;5.263157894736842
big5.soundofhope.org;10.526315789473683;100.0;5.555555555555555
paper.wenweipo.com;11.11111111111111;100.0;5.88235294117647
www.winandmac.com;6.0606060606060606;100.0;3.125
www.worldjournal.com;7.999999999999999;100.0;4.166666666666666
www.info.gov.hk;7.999999999999999;100.0;4.166666666666666
udr.chinatimes.com;5.555555555555556;100.0;2.857142857142857
web.pts.org.tw;10.0;100.0;5.263157894736842
